file,emotion,valence,arousal,dominance
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0416.wav,neu,3.6,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0417.wav,neu,4.2,3.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0418.wav,neu,4.0,4.0,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0419.wav,hap,5.4,4.8,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0420.wav,neu,4.0,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0422.wav,sad,3.4,3.8,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0423.wav,neu,4.2,4.0,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0425.wav,neu,4.4,4.0,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0426.wav,neu,3.8,3.4,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0427.wav,neu,3.8,3.0,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0428.wav,neu,4.2,2.8,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0433.wav,neu,5.2,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0437.wav,neu,4.4,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0438.wav,neu,4.6,3.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0439.wav,neu,4.0,3.4,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0441.wav,neu,4.0,4.0,4.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0442.wav,neu,3.4,3.0,2.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0443.wav,neu,4.6,4.8,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0444.wav,neu,3.8,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0445.wav,neu,4.4,2.2,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0446.wav,neu,3.6,4.0,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0447.wav,neu,4.0,2.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0448.wav,neu,4.8,4.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0449.wav,neu,4.2,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0450.wav,neu,4.2,3.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0451.wav,neu,4.2,2.6,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0452.wav,neu,4.4,3.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0453.wav,neu,3.8,3.8,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0454.wav,neu,5.4,3.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0456.wav,neu,4.6,3.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0457.wav,neu,4.6,4.4,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0458.wav,neu,4.666667,5.5,5.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0460.wav,neu,4.4,3.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0461.wav,neu,4.0,3.8,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0462.wav,neu,4.0,2.6,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0463.wav,hap,5.214286,6.071429,6.142857
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0464.wav,hap,6.615385,5.769231,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0465.wav,hap,4.6,3.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0467.wav,hap,6.083333,5.0,5.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0468.wav,neu,5.2,3.6,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0469.wav,neu,3.2,3.0,3.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0471.wav,neu,4.6,3.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0472.wav,neu,5.0,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0474.wav,neu,3.833333,4.333333,4.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0475.wav,neu,4.0,5.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0479.wav,neu,4.583333,4.5,4.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0480.wav,neu,5.166667,5.0,4.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0481.wav,neu,4.0,4.0,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0483.wav,neu,4.2,3.2,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0484.wav,neu,5.0,4.0,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0485.wav,neu,3.8,2.8,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0486.wav,hap,5.4,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0487.wav,neu,4.0,2.8,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0516.wav,neu,3.2,3.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0541.wav,neu,3.875,2.375,3.25
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0569.wav,sad,2.714286,3.785714,4.357143
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0589.wav,hap,5.8,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0591.wav,hap,4.2,5.0,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0608.wav,neu,4.4,4.4,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0611.wav,neu,3.388889,3.722222,4.055556
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0635.wav,neu,4.0,3.6,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0641.wav,neu,4.692308,4.769231,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0673.wav,neu,4.5,4.166667,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0691.wav,neu,4.333333,3.5,3.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0692.wav,neu,4.0,3.4,2.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0714.wav,hap,5.0,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0718.wav,hap,5.571429,5.142857,5.428571
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0719.wav,hap,5.571429,4.785714,4.642857
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0726.wav,ang,3.4,5.2,5.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0734.wav,neu,4.2,3.4,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0758.wav,neu,3.2,4.0,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0768.wav,neu,5.0,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0773.wav,ang,2.4,4.8,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0783.wav,neu,5.0,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0786.wav,neu,3.4,4.2,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0788.wav,sad,3.153846,2.615385,2.692308
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0789.wav,neu,3.2,3.0,2.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0023_0817.wav,neu,3.923077,4.153846,4.846154
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0003.wav,neu,3.8,3.2,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0004.wav,ang,3.416667,4.666667,4.583333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0055.wav,neu,3.8,2.6,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0057.wav,neu,3.333333,4.333333,5.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0105.wav,neu,3.6,4.4,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0112.wav,neu,3.8,3.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0139.wav,neu,4.2,4.8,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0140.wav,neu,5.4,4.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0151.wav,neu,3.666667,4.333333,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0191.wav,hap,5.823529,4.470588,4.764706
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0193.wav,neu,4.4,3.2,5.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0249.wav,neu,4.4,4.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0276.wav,hap,5.285714,3.857143,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0282.wav,hap,5.5,4.5,5.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0393.wav,sad,3.833333,4.166667,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0438.wav,neu,4.2,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0449.wav,neu,3.166667,4.0,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0464.wav,neu,5.2,5.0,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0469.wav,neu,4.4,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0494.wav,neu,4.0,3.0,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0514.wav,ang,1.8,5.2,5.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0520.wav,neu,3.8,4.8,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0535.wav,hap,4.5,5.166667,4.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0548.wav,neu,3.2,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0549.wav,neu,3.307692,3.153846,4.076923
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0551.wav,neu,4.2,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0552.wav,neu,4.4,3.4,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0553.wav,hap,4.6,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0557.wav,neu,4.666667,5.333333,5.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0562.wav,neu,4.8,4.0,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0572.wav,hap,5.307692,5.384615,5.307692
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0575.wav,neu,4.75,4.333333,4.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0576.wav,neu,4.333333,4.333333,4.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0582.wav,neu,5.166667,4.833333,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0593.wav,neu,4.166667,4.5,4.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0595.wav,neu,4.0,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0596.wav,neu,4.5,4.833333,4.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0599.wav,neu,4.0,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0615.wav,neu,4.5,4.5,5.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0623.wav,neu,3.857143,4.285714,4.428571
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0642.wav,neu,4.2,3.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0649.wav,neu,3.333333,4.166667,4.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0651.wav,neu,4.4,4.8,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0653.wav,neu,3.666667,4.833333,4.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0658.wav,neu,4.0,4.5,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0677.wav,neu,4.833333,4.166667,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0691.wav,neu,4.333333,3.833333,4.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0699.wav,hap,5.0,4.833333,5.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0700.wav,neu,4.333333,4.166667,4.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0702.wav,neu,4.166667,4.333333,4.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0024_0709.wav,hap,4.5,4.0,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0025_0037.wav,hap,5.333333,5.25,5.083333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0024.wav,neu,3.473684,2.578947,2.684211
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0034.wav,hap,4.833333,4.333333,4.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0054.wav,neu,3.0,4.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0073.wav,neu,4.0,3.166667,3.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0109.wav,neu,4.0,4.333333,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0122.wav,neu,3.5,4.5,3.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0140.wav,neu,4.5,4.5,4.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0212.wav,neu,4.2,3.8,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0213.wav,neu,3.8,3.4,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0280.wav,neu,3.833333,3.333333,3.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0317.wav,neu,4.0,2.333333,2.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0343.wav,neu,4.2,3.4,3.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0361.wav,neu,4.0,2.4,2.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0391.wav,neu,4.6,3.6,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0491.wav,neu,4.8,4.3,4.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0630.wav,neu,3.2,2.4,3.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0660.wav,neu,3.882353,3.470588,3.941176
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0774.wav,neu,4.571429,4.0,3.714286
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_0784.wav,neu,4.714286,5.0,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_1086.wav,neu,3.722222,3.555556,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_1134.wav,neu,4.333333,5.0,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0027_1215.wav,neu,4.0,2.833333,2.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0028_0097.wav,ang,1.894737,5.947368,5.842105
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0032_0001.wav,sad,3.8,4.8,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0032_0004.wav,neu,5.15,4.35,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0032_0007.wav,neu,4.352941,4.0,4.117647
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0032_0008.wav,neu,4.571429,4.5,4.571429
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0032_0011.wav,neu,5.153846,4.461538,4.461538
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0032_0014.wav,neu,4.4,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0032_0022.wav,neu,3.5,4.166667,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0001.wav,hap,5.6,4.8,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0010.wav,neu,3.6,4.2,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0012.wav,neu,3.8,3.2,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0014.wav,neu,4.0,3.4,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0015.wav,neu,3.157895,4.368421,4.368421
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0028.wav,neu,3.692308,3.153846,3.692308
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0031.wav,neu,4.0,2.2,3.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0036.wav,neu,4.0,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0039.wav,neu,4.2,5.6,5.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0046.wav,neu,5.2,4.8,5.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0052.wav,neu,4.0,3.5,3.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0063.wav,hap,4.894737,4.631579,4.736842
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0072.wav,hap,5.0,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0074.wav,neu,4.6,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0076.wav,neu,3.2,4.6,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0082.wav,neu,4.32,4.32,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0085.wav,neu,4.277778,4.0,3.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0086.wav,hap,5.166667,4.166667,3.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0099.wav,neu,3.666667,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0101.wav,neu,4.0,4.0,3.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0104.wav,ang,2.6,4.6,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0108.wav,neu,3.647059,5.058824,4.941176
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0033_0117.wav,neu,4.571429,4.642857,4.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0003.wav,neu,4.0,2.722222,3.444444
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0006.wav,neu,3.6,4.4,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0007.wav,neu,3.722222,3.777778,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0008.wav,neu,3.333333,3.166667,3.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0009.wav,neu,3.2,4.0,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0019.wav,neu,3.8,2.8,2.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0022_0001.wav,neu,3.4,1.8,2.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0027.wav,neu,4.416667,4.083333,4.583333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0029.wav,neu,4.0,2.4,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0030_0001.wav,neu,4.2,3.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0030_0002.wav,neu,4.0,3.6,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0031.wav,neu,3.0,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0032.wav,hap,4.8,5.0,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0033.wav,sad,3.666667,3.25,3.75
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0035.wav,neu,3.368421,2.947368,3.684211
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0036_0001.wav,neu,3.8,3.6,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0036_0002.wav,neu,3.8,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0037.wav,neu,3.0,3.4,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0040.wav,neu,4.0,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0042_0001.wav,neu,4.2,3.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0042_0002.wav,neu,4.0,3.4,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0043.wav,neu,4.0,4.0,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0044.wav,neu,3.0,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0045_0001.wav,neu,3.4,3.4,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0046.wav,ang,2.4,3.8,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0048.wav,neu,4.0,5.0,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0049.wav,neu,4.0,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0050.wav,neu,3.5,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0051_0001.wav,neu,3.6,3.0,3.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0052_0001.wav,neu,3.8,2.6,3.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0053.wav,sad,2.692308,2.307692,3.384615
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0054.wav,neu,4.0,3.0,3.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0055.wav,neu,4.0,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0057.wav,neu,4.0,3.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0058.wav,neu,3.333333,4.166667,3.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0059.wav,neu,4.0,3.4,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0061.wav,sad,2.6,3.4,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0062.wav,sad,3.0,2.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0063.wav,sad,3.538462,3.076923,3.538462
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0067.wav,neu,3.0,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0068.wav,sad,3.6,4.2,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0069_0002.wav,sad,2.615385,4.461538,4.461538
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0070.wav,neu,2.416667,3.166667,4.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0071.wav,ang,2.8,3.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0072.wav,sad,3.0,2.2,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0078_0002.wav,neu,3.6,2.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0082_0001.wav,ang,1.666667,4.5,5.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0086.wav,neu,3.166667,3.166667,3.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0087.wav,sad,2.333333,3.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0088.wav,ang,2.666667,3.416667,4.25
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0089.wav,neu,5.0,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0090.wav,neu,4.0,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0092.wav,sad,2.307692,2.538462,3.461538
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0094.wav,neu,4.0,3.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0095.wav,neu,4.4,2.6,2.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0096_0001.wav,sad,3.2,3.2,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0035_0096_0002.wav,neu,2.8,3.4,3.4
