file,emotion,gender,speaker,language,prototypicality
DEMoS/DEMOS/NP_f_49_col12b.wav,guilt,female,49,italian,NP
DEMoS/DEMOS/PR_m_51_tri11b.wav,sadness,male,51,italian,PR
DEMoS/DEMOS/PR_f_22_col12b.wav,guilt,female,22,italian,PR
DEMoS/DEMOS/NP_f_57_dis00a.wav,disgust,female,57,italian,NP
DEMoS/DEMOS/NP_m_53_tri14b.wav,sadness,male,53,italian,NP
DEMoS/DEMOS/NP_m_63_tri01b.wav,sadness,male,63,italian,NP
DEMoS/DEMOS/NP_f_56_dis03c.wav,disgust,female,56,italian,NP
DEMoS/DEMOS/PR_m_18_sor09b.wav,surprise,male,18,italian,PR
DEMoS/DEMOS/NP_m_28_sor13b.wav,surprise,male,28,italian,NP
DEMoS/DEMOS/NP_m_41_rab19b.wav,anger,male,41,italian,NP
DEMoS/DEMOS/NP_m_10_col00a.wav,guilt,male,10,italian,NP
DEMoS/DEMOS/PR_m_05_pau11b.wav,fear,male,05,italian,PR
DEMoS/DEMOS/NP_m_12_gio06b.wav,happiness,male,12,italian,NP
DEMoS/DEMOS/NP_m_23_gio11b.wav,happiness,male,23,italian,NP
DEMoS/DEMOS/NP_m_67_tri16b.wav,sadness,male,67,italian,NP
DEMoS/DEMOS/PR_f_17_pau07b.wav,fear,female,17,italian,PR
DEMoS/DEMOS/PR_m_09_tri15b.wav,sadness,male,09,italian,PR
DEMoS/DEMOS/NP_m_07_pau07b.wav,fear,male,07,italian,NP
DEMoS/DEMOS/NP_f_21_pau04b.wav,fear,female,21,italian,NP
DEMoS/DEMOS/NP_m_39_col09b.wav,guilt,male,39,italian,NP
DEMoS/DEMOS/PR_m_66_tri07b.wav,sadness,male,66,italian,PR
DEMoS/DEMOS/NP_m_66_rab04b.wav,anger,male,66,italian,NP
DEMoS/DEMOS/NP_f_44_tri12b.wav,sadness,female,44,italian,NP
DEMoS/DEMOS/NP_m_39_dis06b.wav,disgust,male,39,italian,NP
DEMoS/DEMOS/PR_f_54_sor05b.wav,surprise,female,54,italian,PR
DEMoS/DEMOS/NP_f_43_tri13b.wav,sadness,female,43,italian,NP
DEMoS/DEMOS/NP_m_52_rab11b.wav,anger,male,52,italian,NP
DEMoS/DEMOS/NP_m_18_sor02b.wav,surprise,male,18,italian,NP
DEMoS/DEMOS/NP_m_06_dis05b.wav,disgust,male,06,italian,NP
DEMoS/DEMOS/NP_m_58_rab01c.wav,anger,male,58,italian,NP
DEMoS/DEMOS/NP_f_56_rab11b.wav,anger,female,56,italian,NP
DEMoS/DEMOS/PR_m_28_rab10b.wav,anger,male,28,italian,PR
DEMoS/DEMOS/NP_f_22_rab05b.wav,anger,female,22,italian,NP
DEMoS/DEMOS/NP_f_45_sor09b.wav,surprise,female,45,italian,NP
DEMoS/DEMOS/PR_m_39_tri04c.wav,sadness,male,39,italian,PR
DEMoS/DEMOS/NP_f_36_pau00a.wav,fear,female,36,italian,NP
DEMoS/DEMOS/NP_f_47_col01c.wav,guilt,female,47,italian,NP
DEMoS/DEMOS/PR_m_69_rab01c.wav,anger,male,69,italian,PR
DEMoS/DEMOS/NP_f_44_gio16b.wav,happiness,female,44,italian,NP
DEMoS/DEMOS/NP_m_34_gio06c.wav,happiness,male,34,italian,NP
DEMoS/DEMOS/NP_m_39_gio00a.wav,happiness,male,39,italian,NP
DEMoS/DEMOS/PR_m_10_tri11b.wav,sadness,male,10,italian,PR
DEMoS/DEMOS/NP_m_06_sor06b.wav,surprise,male,06,italian,NP
DEMoS/DEMOS/NP_f_22_rab04b.wav,anger,female,22,italian,NP
DEMoS/DEMOS/PR_f_55_col00a.wav,guilt,female,55,italian,PR
DEMoS/DEMOS/NP_f_43_pau06b.wav,fear,female,43,italian,NP
DEMoS/DEMOS/PR_f_22_tri01c.wav,sadness,female,22,italian,PR
DEMoS/DEMOS/NP_m_20_rab04b.wav,anger,male,20,italian,NP
DEMoS/DEMOS/NP_f_43_dis10b.wav,disgust,female,43,italian,NP
DEMoS/DEMOS/PR_m_66_col07b.wav,guilt,male,66,italian,PR
DEMoS/DEMOS/NP_f_38_rab01b.wav,anger,female,38,italian,NP
DEMoS/DEMOS/NP_m_52_sor11b.wav,surprise,male,52,italian,NP
DEMoS/DEMOS/PR_m_66_dis15b.wav,disgust,male,66,italian,PR
DEMoS/DEMOS/PR_m_59_rab10b.wav,anger,male,59,italian,PR
DEMoS/DEMOS/PR_m_66_dis01c.wav,disgust,male,66,italian,PR
DEMoS/DEMOS/NP_m_10_dis20b.wav,disgust,male,10,italian,NP
DEMoS/DEMOS/NP_m_07_rab18b.wav,anger,male,07,italian,NP
DEMoS/DEMOS/NP_m_66_rab10b.wav,anger,male,66,italian,NP
DEMoS/DEMOS/NP_m_04_pau14b.wav,fear,male,04,italian,NP
DEMoS/DEMOS/NP_m_65_rab07b.wav,anger,male,65,italian,NP
DEMoS/DEMOS/NP_m_39_gio17b.wav,happiness,male,39,italian,NP
DEMoS/DEMOS/NP_f_36_col05b.wav,guilt,female,36,italian,NP
DEMoS/DEMOS/NP_m_14_gio15b.wav,happiness,male,14,italian,NP
DEMoS/DEMOS/PR_f_22_dis04b.wav,disgust,female,22,italian,PR
DEMoS/DEMOS/NP_m_34_col00a.wav,guilt,male,34,italian,NP
DEMoS/DEMOS/NP_f_36_pau07c.wav,fear,female,36,italian,NP
DEMoS/DEMOS/NP_m_13_pau10b.wav,fear,male,13,italian,NP
DEMoS/DEMOS/NP_m_26_tri13b.wav,sadness,male,26,italian,NP
DEMoS/DEMOS/NP_f_31_pau05b.wav,fear,female,31,italian,NP
DEMoS/DEMOS/NP_f_47_tri06c.wav,sadness,female,47,italian,NP
DEMoS/DEMOS/NP_m_52_dis16b.wav,disgust,male,52,italian,NP
DEMoS/DEMOS/NP_m_52_rab18b.wav,anger,male,52,italian,NP
DEMoS/DEMOS/NP_f_44_dis09b.wav,disgust,female,44,italian,NP
DEMoS/DEMOS/PR_m_50_dis11b.wav,disgust,male,50,italian,PR
DEMoS/DEMOS/NP_m_65_col06b.wav,guilt,male,65,italian,NP
DEMoS/DEMOS/PR_m_69_tri17b.wav,sadness,male,69,italian,PR
DEMoS/DEMOS/NP_m_59_col11b.wav,guilt,male,59,italian,NP
DEMoS/DEMOS/NP_m_07_tri09b.wav,sadness,male,07,italian,NP
DEMoS/DEMOS/NP_f_48_rab13b.wav,anger,female,48,italian,NP
DEMoS/DEMOS/NP_f_46_pau01b.wav,fear,female,46,italian,NP
DEMoS/DEMOS/NP_f_60_dis15b.wav,disgust,female,60,italian,NP
DEMoS/DEMOS/NP_f_44_pau01c.wav,fear,female,44,italian,NP
DEMoS/DEMOS/NP_m_33_gio10b.wav,happiness,male,33,italian,NP
DEMoS/DEMOS/NP_f_01_pau09b.wav,fear,female,01,italian,NP
DEMoS/DEMOS/NP_m_50_gio14c.wav,happiness,male,50,italian,NP
DEMoS/DEMOS/NP_m_52_gio06c.wav,happiness,male,52,italian,NP
DEMoS/DEMOS/NP_m_39_dis23b.wav,disgust,male,39,italian,NP
DEMoS/DEMOS/PR_m_28_sor09b.wav,surprise,male,28,italian,PR
DEMoS/DEMOS/PR_m_23_tri07b.wav,sadness,male,23,italian,PR
DEMoS/DEMOS/NP_f_46_pau03b.wav,fear,female,46,italian,NP
DEMoS/DEMOS/NP_m_33_dis06b.wav,disgust,male,33,italian,NP
DEMoS/DEMOS/NP_f_60_dis06c.wav,disgust,female,60,italian,NP
DEMoS/DEMOS/NP_m_02_sor01b.wav,surprise,male,02,italian,NP
DEMoS/DEMOS/NP_f_37_dis01c.wav,disgust,female,37,italian,NP
DEMoS/DEMOS/NP_m_64_dis09b.wav,disgust,male,64,italian,NP
DEMoS/DEMOS/PR_m_53_tri01c.wav,sadness,male,53,italian,PR
DEMoS/DEMOS/NP_f_17_dis15b.wav,disgust,female,17,italian,NP
DEMoS/DEMOS/PR_m_23_sor11b.wav,surprise,male,23,italian,PR
DEMoS/DEMOS/NP_m_50_sor12b.wav,surprise,male,50,italian,NP
DEMoS/DEMOS/PR_m_68_sor10b.wav,surprise,male,68,italian,PR
DEMoS/DEMOS/PR_m_08_rab17b.wav,anger,male,08,italian,PR
DEMoS/DEMOS/PR_m_69_gio18b.wav,happiness,male,69,italian,PR
DEMoS/DEMOS/NP_m_11_rab05b.wav,anger,male,11,italian,NP
DEMoS/DEMOS/NP_f_47_gio03c.wav,happiness,female,47,italian,NP
DEMoS/DEMOS/NP_m_25_tri15b.wav,sadness,male,25,italian,NP
DEMoS/DEMOS/PR_m_33_gio03c.wav,happiness,male,33,italian,PR
DEMoS/DEMOS/NP_m_69_dis21b.wav,disgust,male,69,italian,NP
DEMoS/DEMOS/NP_f_38_sor01b.wav,surprise,female,38,italian,NP
DEMoS/DEMOS/NP_f_54_sor12b.wav,surprise,female,54,italian,NP
DEMoS/DEMOS/NP_f_48_sor12b.wav,surprise,female,48,italian,NP
DEMoS/DEMOS/NP_m_39_rab02c.wav,anger,male,39,italian,NP
DEMoS/DEMOS/NP_m_53_rab17b.wav,anger,male,53,italian,NP
DEMoS/DEMOS/PR_m_23_col00a.wav,guilt,male,23,italian,PR
DEMoS/DEMOS/NP_f_44_gio02b.wav,happiness,female,44,italian,NP
DEMoS/DEMOS/NP_m_04_gio04b.wav,happiness,male,04,italian,NP
DEMoS/DEMOS/NP_m_62_rab15b.wav,anger,male,62,italian,NP
DEMoS/DEMOS/NP_m_62_rab16b.wav,anger,male,62,italian,NP
DEMoS/DEMOS/PR_m_27_rab15b.wav,anger,male,27,italian,PR
DEMoS/DEMOS/PR_m_59_sor04c.wav,surprise,male,59,italian,PR
DEMoS/DEMOS/NP_m_51_gio17b.wav,happiness,male,51,italian,NP
DEMoS/DEMOS/NP_m_63_col04b.wav,guilt,male,63,italian,NP
DEMoS/DEMOS/NP_f_46_sor08b.wav,surprise,female,46,italian,NP
DEMoS/DEMOS/NP_f_29_gio00a.wav,happiness,female,29,italian,NP
DEMoS/DEMOS/NP_m_34_tri08c.wav,sadness,male,34,italian,NP
DEMoS/DEMOS/NP_f_45_pau02b.wav,fear,female,45,italian,NP
DEMoS/DEMOS/NP_m_41_pau02b.wav,fear,male,41,italian,NP
DEMoS/DEMOS/NP_m_51_dis03b.wav,disgust,male,51,italian,NP
DEMoS/DEMOS/PR_m_41_col02b.wav,guilt,male,41,italian,PR
DEMoS/DEMOS/NP_f_47_sor02c.wav,surprise,female,47,italian,NP
DEMoS/DEMOS/NP_f_21_gio18b.wav,happiness,female,21,italian,NP
DEMoS/DEMOS/PR_m_66_col01c.wav,guilt,male,66,italian,PR
DEMoS/DEMOS/NP_f_43_pau04b.wav,fear,female,43,italian,NP
DEMoS/DEMOS/PR_m_51_pau02c.wav,fear,male,51,italian,PR
DEMoS/DEMOS/NP_m_30_pau05b.wav,fear,male,30,italian,NP
DEMoS/DEMOS/NP_f_46_pau06b.wav,fear,female,46,italian,NP
DEMoS/DEMOS/NP_m_32_gio05b.wav,happiness,male,32,italian,NP
DEMoS/DEMOS/NP_m_65_rab01b.wav,anger,male,65,italian,NP
DEMoS/DEMOS/PR_f_21_tri19b.wav,sadness,female,21,italian,PR
DEMoS/DEMOS/NP_m_09_dis03b.wav,disgust,male,09,italian,NP
DEMoS/DEMOS/NP_m_39_sor11b.wav,surprise,male,39,italian,NP
DEMoS/DEMOS/NP_f_45_pau15c.wav,fear,female,45,italian,NP
DEMoS/DEMOS/NP_m_13_dis07b.wav,disgust,male,13,italian,NP
DEMoS/DEMOS/PR_m_11_sor11b.wav,surprise,male,11,italian,PR
DEMoS/DEMOS/NP_m_64_tri04b.wav,sadness,male,64,italian,NP
DEMoS/DEMOS/PR_f_47_tri19b.wav,sadness,female,47,italian,PR
DEMoS/DEMOS/NP_m_20_rab13b.wav,anger,male,20,italian,NP
DEMoS/DEMOS/NP_m_63_gio20b.wav,happiness,male,63,italian,NP
DEMoS/DEMOS/NP_m_23_gio02b.wav,happiness,male,23,italian,NP
DEMoS/DEMOS/PR_f_36_pau01c.wav,fear,female,36,italian,PR
DEMoS/DEMOS/NP_m_20_sor00a.wav,surprise,male,20,italian,NP
DEMoS/DEMOS/PR_m_39_tri14b.wav,sadness,male,39,italian,PR
DEMoS/DEMOS/NP_m_32_dis04b.wav,disgust,male,32,italian,NP
DEMoS/DEMOS/NP_m_13_sor10b.wav,surprise,male,13,italian,NP
DEMoS/DEMOS/NP_f_46_col06b.wav,guilt,female,46,italian,NP
DEMoS/DEMOS/NP_f_21_rab02b.wav,anger,female,21,italian,NP
DEMoS/DEMOS/NP_f_36_rab09c.wav,anger,female,36,italian,NP
DEMoS/DEMOS/NP_f_01_pau14b.wav,fear,female,01,italian,NP
DEMoS/DEMOS/NP_m_10_pau01b.wav,fear,male,10,italian,NP
DEMoS/DEMOS/NP_m_12_rab04b.wav,anger,male,12,italian,NP
DEMoS/DEMOS/NP_m_41_tri02c.wav,sadness,male,41,italian,NP
DEMoS/DEMOS/PR_m_03_rab16b.wav,anger,male,03,italian,PR
DEMoS/DEMOS/NP_m_33_tri07b.wav,sadness,male,33,italian,NP
DEMoS/DEMOS/NP_m_34_gio03b.wav,happiness,male,34,italian,NP
DEMoS/DEMOS/NP_m_20_pau13b.wav,fear,male,20,italian,NP
DEMoS/DEMOS/PR_m_50_col05c.wav,guilt,male,50,italian,PR
DEMoS/DEMOS/NP_m_41_dis00a.wav,disgust,male,41,italian,NP
DEMoS/DEMOS/NP_f_43_tri17b.wav,sadness,female,43,italian,NP
DEMoS/DEMOS/NP_m_10_col12b.wav,guilt,male,10,italian,NP
DEMoS/DEMOS/PR_m_66_col01b.wav,guilt,male,66,italian,PR
DEMoS/DEMOS/NP_f_37_sor01c.wav,surprise,female,37,italian,NP
DEMoS/DEMOS/PR_f_47_dis09c.wav,disgust,female,47,italian,PR
DEMoS/DEMOS/NP_f_29_rab08b.wav,anger,female,29,italian,NP
DEMoS/DEMOS/NP_m_67_gio11b.wav,happiness,male,67,italian,NP
DEMoS/DEMOS/NP_m_34_col04b.wav,guilt,male,34,italian,NP
DEMoS/DEMOS/PR_m_50_gio18c.wav,happiness,male,50,italian,PR
DEMoS/DEMOS/NP_m_24_rab07b.wav,anger,male,24,italian,NP
DEMoS/DEMOS/NP_m_06_rab06b.wav,anger,male,06,italian,NP
DEMoS/DEMOS/NP_m_63_dis13b.wav,disgust,male,63,italian,NP
DEMoS/DEMOS/NP_m_52_gio20b.wav,happiness,male,52,italian,NP
DEMoS/DEMOS/NP_m_59_dis02b.wav,disgust,male,59,italian,NP
DEMoS/DEMOS/NP_m_53_dis23b.wav,disgust,male,53,italian,NP
DEMoS/DEMOS/NP_m_27_pau09b.wav,fear,male,27,italian,NP
DEMoS/DEMOS/PR_m_11_pau12b.wav,fear,male,11,italian,PR
DEMoS/DEMOS/NP_m_50_dis02b.wav,disgust,male,50,italian,NP
DEMoS/DEMOS/NP_m_50_rab04b.wav,anger,male,50,italian,NP
DEMoS/DEMOS/NP_f_17_sor11b.wav,surprise,female,17,italian,NP
DEMoS/DEMOS/NP_m_41_gio01c.wav,happiness,male,41,italian,NP
DEMoS/DEMOS/NP_m_09_pau02b.wav,fear,male,09,italian,NP
DEMoS/DEMOS/NP_m_05_sor09b.wav,surprise,male,05,italian,NP
DEMoS/DEMOS/NP_m_24_rab15b.wav,anger,male,24,italian,NP
DEMoS/DEMOS/NP_m_69_gio08b.wav,happiness,male,69,italian,NP
DEMoS/DEMOS/NP_m_15_tri18b.wav,sadness,male,15,italian,NP
DEMoS/DEMOS/PR_f_47_tri01c.wav,sadness,female,47,italian,PR
DEMoS/DEMOS/NP_m_27_pau02b.wav,fear,male,27,italian,NP
DEMoS/DEMOS/PR_m_18_tri05b.wav,sadness,male,18,italian,PR
DEMoS/DEMOS/PR_m_19_sor13b.wav,surprise,male,19,italian,PR
DEMoS/DEMOS/NP_m_27_tri06b.wav,sadness,male,27,italian,NP
DEMoS/DEMOS/NP_m_06_dis13b.wav,disgust,male,06,italian,NP
DEMoS/DEMOS/NP_f_01_gio05b.wav,happiness,female,01,italian,NP
DEMoS/DEMOS/NP_m_13_rab16b.wav,anger,male,13,italian,NP
DEMoS/DEMOS/PR_m_23_rab14b.wav,anger,male,23,italian,PR
DEMoS/DEMOS/NP_m_42_col01c.wav,guilt,male,42,italian,NP
DEMoS/DEMOS/PR_m_33_rab01c.wav,anger,male,33,italian,PR
DEMoS/DEMOS/NP_f_54_gio03c.wav,happiness,female,54,italian,NP
DEMoS/DEMOS/NP_m_27_sor08b.wav,surprise,male,27,italian,NP
DEMoS/DEMOS/NP_f_54_tri07b.wav,sadness,female,54,italian,NP
DEMoS/DEMOS/PR_m_33_col05c.wav,guilt,male,33,italian,PR
DEMoS/DEMOS/PR_m_11_tri19b.wav,sadness,male,11,italian,PR
DEMoS/DEMOS/NP_f_55_tri04b.wav,sadness,female,55,italian,NP
DEMoS/DEMOS/NP_f_37_pau15b.wav,fear,female,37,italian,NP
DEMoS/DEMOS/NP_f_45_col13b.wav,guilt,female,45,italian,NP
DEMoS/DEMOS/NP_m_19_pau10b.wav,fear,male,19,italian,NP
DEMoS/DEMOS/NP_m_39_gio01c.wav,happiness,male,39,italian,NP
DEMoS/DEMOS/NP_f_29_col04b.wav,guilt,female,29,italian,NP
DEMoS/DEMOS/NP_m_51_rab03b.wav,anger,male,51,italian,NP
DEMoS/DEMOS/NP_f_45_rab14b.wav,anger,female,45,italian,NP
DEMoS/DEMOS/NP_f_46_rab00a.wav,anger,female,46,italian,NP
DEMoS/DEMOS/NP_f_55_tri01b.wav,sadness,female,55,italian,NP
DEMoS/DEMOS/NP_f_47_col10b.wav,guilt,female,47,italian,NP
DEMoS/DEMOS/NP_m_39_dis22b.wav,disgust,male,39,italian,NP
DEMoS/DEMOS/NP_m_04_gio20b.wav,happiness,male,04,italian,NP
DEMoS/DEMOS/NP_m_65_gio20b.wav,happiness,male,65,italian,NP
DEMoS/DEMOS/PR_m_68_col00a.wav,guilt,male,68,italian,PR
DEMoS/DEMOS/NP_f_55_gio16b.wav,happiness,female,55,italian,NP
DEMoS/DEMOS/NP_f_57_pau08b.wav,fear,female,57,italian,NP
DEMoS/DEMOS/NP_f_31_dis06b.wav,disgust,female,31,italian,NP
DEMoS/DEMOS/NP_m_25_dis19b.wav,disgust,male,25,italian,NP
DEMoS/DEMOS/NP_m_52_gio16b.wav,happiness,male,52,italian,NP
DEMoS/DEMOS/NP_m_10_gio01b.wav,happiness,male,10,italian,NP
DEMoS/DEMOS/NP_f_21_dis01b.wav,disgust,female,21,italian,NP
DEMoS/DEMOS/NP_m_23_col08b.wav,guilt,male,23,italian,NP
DEMoS/DEMOS/NP_f_57_sor06b.wav,surprise,female,57,italian,NP
DEMoS/DEMOS/PR_m_33_pau02c.wav,fear,male,33,italian,PR
DEMoS/DEMOS/NP_m_23_sor01b.wav,surprise,male,23,italian,NP
DEMoS/DEMOS/NP_m_64_dis02c.wav,disgust,male,64,italian,NP
DEMoS/DEMOS/NP_f_31_col01b.wav,guilt,female,31,italian,NP
DEMoS/DEMOS/PR_f_61_pau15b.wav,fear,female,61,italian,PR
DEMoS/DEMOS/PR_m_19_sor06b.wav,surprise,male,19,italian,PR
DEMoS/DEMOS/NP_f_54_pau12b.wav,fear,female,54,italian,NP
DEMoS/DEMOS/NP_f_54_dis15b.wav,disgust,female,54,italian,NP
DEMoS/DEMOS/NP_m_32_pau02b.wav,fear,male,32,italian,NP
DEMoS/DEMOS/NP_m_42_tri04b.wav,sadness,male,42,italian,NP
DEMoS/DEMOS/NP_f_46_sor02c.wav,surprise,female,46,italian,NP
DEMoS/DEMOS/NP_m_30_dis03b.wav,disgust,male,30,italian,NP
DEMoS/DEMOS/PR_f_49_tri03c.wav,sadness,female,49,italian,PR
DEMoS/DEMOS/NP_m_15_dis06b.wav,disgust,male,15,italian,NP
DEMoS/DEMOS/NP_f_60_tri04b.wav,sadness,female,60,italian,NP
DEMoS/DEMOS/NP_m_58_dis05b.wav,disgust,male,58,italian,NP
DEMoS/DEMOS/NP_f_54_tri10b.wav,sadness,female,54,italian,NP
DEMoS/DEMOS/NP_m_63_rab01c.wav,anger,male,63,italian,NP
DEMoS/DEMOS/PR_m_12_sor09b.wav,surprise,male,12,italian,PR
DEMoS/DEMOS/NP_m_06_tri00a.wav,sadness,male,06,italian,NP
DEMoS/DEMOS/NP_f_38_rab14b.wav,anger,female,38,italian,NP
DEMoS/DEMOS/NP_f_17_rab07b.wav,anger,female,17,italian,NP
DEMoS/DEMOS/NP_f_61_dis09b.wav,disgust,female,61,italian,NP
DEMoS/DEMOS/NP_m_65_pau10b.wav,fear,male,65,italian,NP
DEMoS/DEMOS/NP_m_04_rab02b.wav,anger,male,04,italian,NP
DEMoS/DEMOS/NP_m_05_dis20b.wav,disgust,male,05,italian,NP
DEMoS/DEMOS/NP_m_25_col06b.wav,guilt,male,25,italian,NP
DEMoS/DEMOS/NP_m_58_pau12b.wav,fear,male,58,italian,NP
DEMoS/DEMOS/NP_m_16_rab08b.wav,anger,male,16,italian,NP
DEMoS/DEMOS/PR_f_31_rab17b.wav,anger,female,31,italian,PR
DEMoS/DEMOS/NP_f_17_rab17b.wav,anger,female,17,italian,NP
DEMoS/DEMOS/NP_f_49_tri01c.wav,sadness,female,49,italian,NP
DEMoS/DEMOS/NP_f_57_dis02b.wav,disgust,female,57,italian,NP
DEMoS/DEMOS/NP_m_06_pau10b.wav,fear,male,06,italian,NP
DEMoS/DEMOS/NP_f_21_tri03b.wav,sadness,female,21,italian,NP
DEMoS/DEMOS/NP_m_03_rab11b.wav,anger,male,03,italian,NP
DEMoS/DEMOS/NP_m_58_gio17b.wav,happiness,male,58,italian,NP
DEMoS/DEMOS/NP_m_03_tri16b.wav,sadness,male,03,italian,NP
DEMoS/DEMOS/NP_m_07_gio16b.wav,happiness,male,07,italian,NP
DEMoS/DEMOS/NP_m_26_pau08b.wav,fear,male,26,italian,NP
DEMoS/DEMOS/NP_m_34_rab01c.wav,anger,male,34,italian,NP
DEMoS/DEMOS/NP_f_49_sor05b.wav,surprise,female,49,italian,NP
DEMoS/DEMOS/NP_m_14_dis14b.wav,disgust,male,14,italian,NP
DEMoS/DEMOS/NP_f_60_col01b.wav,guilt,female,60,italian,NP
DEMoS/DEMOS/NP_m_58_dis08b.wav,disgust,male,58,italian,NP
DEMoS/DEMOS/NP_f_47_gio11b.wav,happiness,female,47,italian,NP
DEMoS/DEMOS/PR_f_43_tri09b.wav,sadness,female,43,italian,PR
DEMoS/DEMOS/NP_m_69_dis01c.wav,disgust,male,69,italian,NP
DEMoS/DEMOS/NP_f_38_gio20b.wav,happiness,female,38,italian,NP
DEMoS/DEMOS/NP_m_20_rab06b.wav,anger,male,20,italian,NP
DEMoS/DEMOS/NP_m_39_rab09b.wav,anger,male,39,italian,NP
DEMoS/DEMOS/NP_m_62_sor00a.wav,surprise,male,62,italian,NP
DEMoS/DEMOS/NP_f_38_col02c.wav,guilt,female,38,italian,NP
DEMoS/DEMOS/NP_m_64_dis03b.wav,disgust,male,64,italian,NP
DEMoS/DEMOS/NP_m_10_dis01b.wav,disgust,male,10,italian,NP
DEMoS/DEMOS/NP_m_09_sor10b.wav,surprise,male,09,italian,NP
DEMoS/DEMOS/PR_m_05_tri10b.wav,sadness,male,05,italian,PR
DEMoS/DEMOS/NP_m_33_dis08b.wav,disgust,male,33,italian,NP
DEMoS/DEMOS/NP_m_67_pau05b.wav,fear,male,67,italian,NP
DEMoS/DEMOS/NP_m_03_tri14b.wav,sadness,male,03,italian,NP
DEMoS/DEMOS/NP_f_46_col02c.wav,guilt,female,46,italian,NP
DEMoS/DEMOS/NP_m_28_dis15b.wav,disgust,male,28,italian,NP
DEMoS/DEMOS/NP_f_54_col08b.wav,guilt,female,54,italian,NP
DEMoS/DEMOS/PR_m_33_col03c.wav,guilt,male,33,italian,PR
DEMoS/DEMOS/NP_m_34_pau04b.wav,fear,male,34,italian,NP
DEMoS/DEMOS/PR_m_28_col00a.wav,guilt,male,28,italian,PR
DEMoS/DEMOS/NP_f_55_dis12b.wav,disgust,female,55,italian,NP
DEMoS/DEMOS/NP_f_46_rab07b.wav,anger,female,46,italian,NP
DEMoS/DEMOS/NP_m_33_col07b.wav,guilt,male,33,italian,NP
DEMoS/DEMOS/NP_f_57_col03b.wav,guilt,female,57,italian,NP
DEMoS/DEMOS/PR_m_67_tri06c.wav,sadness,male,67,italian,PR
DEMoS/DEMOS/NP_m_41_col06b.wav,guilt,male,41,italian,NP
DEMoS/DEMOS/PR_m_02_rab17b.wav,anger,male,02,italian,PR
DEMoS/DEMOS/NP_m_14_gio02b.wav,happiness,male,14,italian,NP
DEMoS/DEMOS/NP_m_20_pau04b.wav,fear,male,20,italian,NP
DEMoS/DEMOS/NP_f_21_gio12b.wav,happiness,female,21,italian,NP
DEMoS/DEMOS/NP_m_28_dis07b.wav,disgust,male,28,italian,NP
DEMoS/DEMOS/NP_m_27_tri08b.wav,sadness,male,27,italian,NP
DEMoS/DEMOS/NP_f_55_sor03b.wav,surprise,female,55,italian,NP
DEMoS/DEMOS/NP_f_44_tri11b.wav,sadness,female,44,italian,NP
DEMoS/DEMOS/NP_m_59_gio13c.wav,happiness,male,59,italian,NP
DEMoS/DEMOS/NP_m_63_sor12b.wav,surprise,male,63,italian,NP
DEMoS/DEMOS/PR_m_69_sor00a.wav,surprise,male,69,italian,PR
DEMoS/DEMOS/NP_m_39_gio07b.wav,happiness,male,39,italian,NP
DEMoS/DEMOS/PR_f_45_pau01c.wav,fear,female,45,italian,PR
DEMoS/DEMOS/NP_m_15_dis05b.wav,disgust,male,15,italian,NP
DEMoS/DEMOS/NP_m_58_gio15b.wav,happiness,male,58,italian,NP
DEMoS/DEMOS/NP_m_10_pau08b.wav,fear,male,10,italian,NP
DEMoS/DEMOS/NP_m_30_rab08b.wav,anger,male,30,italian,NP
DEMoS/DEMOS/NP_f_01_pau05b.wav,fear,female,01,italian,NP
DEMoS/DEMOS/NP_m_63_rab00a.wav,anger,male,63,italian,NP
DEMoS/DEMOS/NP_m_42_sor12b.wav,surprise,male,42,italian,NP
DEMoS/DEMOS/NP_m_05_col02b.wav,guilt,male,05,italian,NP
DEMoS/DEMOS/NP_f_45_pau07b.wav,fear,female,45,italian,NP
DEMoS/DEMOS/NP_m_30_dis18b.wav,disgust,male,30,italian,NP
DEMoS/DEMOS/NP_f_46_tri10b.wav,sadness,female,46,italian,NP
DEMoS/DEMOS/NP_f_37_pau08b.wav,fear,female,37,italian,NP
DEMoS/DEMOS/NP_m_16_sor08b.wav,surprise,male,16,italian,NP
DEMoS/DEMOS/NP_m_08_sor04b.wav,surprise,male,08,italian,NP
DEMoS/DEMOS/NP_m_62_tri07b.wav,sadness,male,62,italian,NP
DEMoS/DEMOS/NP_m_39_col11b.wav,guilt,male,39,italian,NP
DEMoS/DEMOS/NP_m_58_dis13b.wav,disgust,male,58,italian,NP
DEMoS/DEMOS/NP_m_63_tri01c.wav,sadness,male,63,italian,NP
DEMoS/DEMOS/NP_m_66_sor09b.wav,surprise,male,66,italian,NP
DEMoS/DEMOS/NP_m_42_col08b.wav,guilt,male,42,italian,NP
DEMoS/DEMOS/NP_m_59_rab01c.wav,anger,male,59,italian,NP
DEMoS/DEMOS/NP_m_08_rab13b.wav,anger,male,08,italian,NP
DEMoS/DEMOS/NP_f_48_col12b.wav,guilt,female,48,italian,NP
DEMoS/DEMOS/NP_m_67_dis23b.wav,disgust,male,67,italian,NP
DEMoS/DEMOS/NP_f_21_tri11b.wav,sadness,female,21,italian,NP
DEMoS/DEMOS/NP_m_64_dis10b.wav,disgust,male,64,italian,NP
DEMoS/DEMOS/NP_m_65_gio05b.wav,happiness,male,65,italian,NP
