file,numeral,emotion,speaker,language1,language2,nationality,coordinates
00578.wav,1000000,bored,117,English,,British,"(51.64, -0.13)"
00579.wav,2,neutral,45,English,Hindi,Indian,"(25.20, 55.27)"
00580.wav,8,bored,65,Hindi,English,Indian,"(51.54, 0.00)"
00581.wav,2,question,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
00582.wav,50,question,42,Urdu,English,British,"(51.58, -0.27)"
00584.wav,0,neutral,62,English,Yoruba,British,"(51.52, -0.04)"
00585.wav,20,excited,32,Telugu,English,Indian,"(17.56, 78.45)"
00589.wav,70,bored,1,Chinese,,Chinese,"(51.52,-0.04)"
00590.wav,20,neutral,126,English,Yoruba,Nigerian,"(27.20, 77.49)"
00591.wav,80,excited,141,Urdu,English,Pakistani,"(24.86, 67.00)"
00592.wav,40,neutral,131,Polish,English,British,"(50.01, 20.98)"
00593.wav,1000000,question,19,,,,
00594.wav,9,excited,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
00595.wav,9,excited,55,Persian,English,Iranian,"(51.52,-0.04)"
00596.wav,10,bored,3,,,,
00597.wav,15,excited,48,Gujarati,English,Indian,"(19.07, 72.87)"
00598.wav,3,neutral,53,English,,British,"(51.52, -0.09)"
00599.wav,1000000,neutral,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
00600.wav,1,neutral,152,,,,
00601.wav,100,bored,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
00602.wav,40,neutral,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
00604.wav,90,bored,93,Chinese,English,Chinese,"(30.53,104.06)"
00605.wav,17,excited,6,Telugu,English,Indian,"(17.36, 78.47)"
00606.wav,18,question,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
00609.wav,13,bored,22,Marathi,English,Indian,"(18.52, 73.85)"
00612.wav,50,neutral,90,English,Igbo,Nigerian,"(6.4,3.4)"
00613.wav,1000000,question,80,English,,Hong Kong,"(22.26, 114.16)"
00614.wav,70,question,9,Dutch,English,Dutch,"(52.36, 4.90)"
00616.wav,15,question,91,Tamil,English,Indian,"(51.52,-0.04)"
00617.wav,8,excited,76,Arabic,English,British,"(51.50, -0.58)"
00620.wav,5,neutral,48,Gujarati,English,Indian,"(19.07, 72.87)"
00622.wav,16,bored,112,Hindi,English,Indian,"(30.74,76.76)"
00623.wav,20,excited,9,Dutch,English,Dutch,"(52.36, 4.90)"
00624.wav,80,excited,78,Malayalam,English,Indian,"(51.52, -0.04)"
00625.wav,14,neutral,152,,,,
00626.wav,18,neutral,61,Tamil,English,Indian,"(51.54, 0.05)"
00627.wav,9,question,39,English,Igbo,British,"(51.54,0.19)"
00630.wav,30,question,1,Chinese,,Chinese,"(51.52,-0.04)"
00632.wav,80,excited,65,Hindi,English,Indian,"(51.54, 0.00)"
00633.wav,4,excited,28,Chinese,English,Chinese,"(18.27,109.48)"
00634.wav,13,bored,26,Hindi,English,Indian,"(24.19, 77.03)"
00636.wav,90,question,109,English,Hindi,Indian,"(28.62,77.20)"
00637.wav,80,question,114,Sindhi,English,Irish,"(24.86,67.00)"
00638.wav,18,neutral,134,Urdu,English,Pakistani,"(33.68, 73.04)"
00640.wav,12,question,26,Hindi,English,Indian,"(24.19, 77.03)"
00646.wav,17,excited,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
00647.wav,20,bored,2,Hindi,English,Indian,"(26.82, 75.62)"
00649.wav,60,excited,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
00650.wav,40,question,71,English,,British,"(51.56, 0.07)"
00651.wav,100,excited,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
00654.wav,20,neutral,117,English,,British,"(51.64, -0.13)"
00655.wav,1000000000,question,24,Chinese,English,Chinese,"(23.13, 113,26)"
00656.wav,14,question,102,Yu,English,Chinese,"(32.05, 118.78)"
00658.wav,5,bored,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
00660.wav,4,bored,30,English,Malayalam,Indian,"(25.19, 55.29)"
00661.wav,1000000000,excited,111,English,,British,"(51.40, 0.10)"
00663.wav,60,neutral,106,Tamil,English,Indian,"(51.52,-0.04)"
00664.wav,50,excited,119,English,German,German,"(51.49, -0.12)"
00665.wav,2,excited,141,Urdu,English,Pakistani,"(24.86, 67.00)"
00666.wav,90,neutral,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
00668.wav,5,bored,126,English,Yoruba,Nigerian,"(27.20, 77.49)"
00669.wav,30,question,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
00670.wav,80,neutral,53,English,,British,"(51.52, -0.09)"
00671.wav,4,neutral,65,Hindi,English,Indian,"(51.54, 0.00)"
00672.wav,1000000,neutral,125,Vietnamese,English,British,"(51.51,0.00)"
00674.wav,10,neutral,18,Spanish,English,Spanish,"(28.15,-15.42)"
00676.wav,14,excited,2,Hindi,English,Indian,"(26.82, 75.62)"
00679.wav,30,bored,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
00680.wav,18,question,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
00682.wav,8,bored,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
00683.wav,100,neutral,48,Gujarati,English,Indian,"(19.07, 72.87)"
00684.wav,6,question,20,English,Yoruba,British,"(51.45, - 0.11)"
00686.wav,11,bored,105,English,Punjabi,British,"(51.48,0.29)"
00688.wav,10,excited,59,Hindi,English,Indian,"(19.07,72.87)"
00689.wav,14,bored,56,English,Twi,British,"(51.04, 0.17)"
00690.wav,11,excited,106,Tamil,English,Indian,"(51.52,-0.04)"
00691.wav,8,bored,52,Chinese,English,Chinese,"(51.52,-0.04)"
00692.wav,70,bored,9,Dutch,English,Dutch,"(52.36, 4.90)"
00695.wav,13,question,85,English,Arabic,British,"(51.56,-0.25)"
00697.wav,2,neutral,114,Sindhi,English,Irish,"(24.86,67.00)"
00699.wav,10,bored,121,Kannada,English,Indian,"(12.97,77.59)"
00701.wav,1000000000,question,110,Hindi,,Indian,"(23.02, 72.57)"
00702.wav,8,question,10,Chinese,English,Chinese,"(51.52,-0.04)"
00703.wav,10,excited,135,Arabic,,Palestinian,"(31.89, 35.20)"
00704.wav,90,question,144,Arabic,English,Saudi Arabian,"(21.76, 39.12)"
00705.wav,17,bored,119,English,German,German,"(51.49, -0.12)"
00710.wav,1000000000,neutral,21,Chinese,English,Chinese,
00711.wav,100,question,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
00712.wav,13,neutral,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
00713.wav,1000000,bored,68,Tamil,English,Indian,"(51.34, 1.64)"
00715.wav,16,excited,20,English,Yoruba,British,"(51.45, - 0.11)"
00716.wav,100,neutral,143,Urdu,English,British,"(51.54,0.04)"
00717.wav,1000000,neutral,108,English,,British,"(51.38, -0.10)"
00718.wav,7,excited,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
00721.wav,15,neutral,122,Bengali,English,Bangladeshi,"(23.74,90.38)"
00722.wav,11,neutral,130,English,,British,
00724.wav,50,bored,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
00727.wav,90,bored,65,Hindi,English,Indian,"(51.54, 0.00)"
00729.wav,60,question,150,Polish,English,Polish,"(52.22,21.01)"
00730.wav,16,bored,76,Arabic,English,British,"(51.50, -0.58)"
00731.wav,90,neutral,94,Russian,,Kazakhstan,"(49.8,73.1)"
00732.wav,1000000,neutral,94,Russian,,Kazakhstan,"(49.8,73.1)"
00733.wav,14,excited,77,Spanish,English,Mexican,"(20.66, -103.39)"
00734.wav,14,bored,153,Greek,English,Greek,"(40.63, 22.94)"
00735.wav,60,neutral,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
00736.wav,5,neutral,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
00738.wav,8,neutral,3,,,,
00740.wav,50,excited,73,Chinese,English,Chinese,"(31.26,121.47)"
00741.wav,9,neutral,79,Arabic,English,Egyptian,"(30.02,31.50)"
00743.wav,70,excited,95,Chinese,English,Chinese,"(39.4, 115.7)"
00744.wav,15,question,140,Malayalam,English,Indian,"(19.07,72.99)"
00745.wav,50,question,130,English,,British,
00746.wav,6,neutral,112,Hindi,English,Indian,"(30.74,76.76)"
00747.wav,40,question,85,English,Arabic,British,"(51.56,-0.25)"
00748.wav,1000000000,bored,73,Chinese,English,Chinese,"(31.26,121.47)"
00749.wav,8,bored,49,Chinese,,Chinese,"(39.93,116.44)"
00751.wav,6,question,131,Polish,English,British,"(50.01, 20.98)"
00752.wav,11,question,93,Chinese,English,Chinese,"(30.53,104.06)"
00754.wav,17,question,72,English,,British,"(51.255, -0.31)"
00756.wav,8,neutral,76,Arabic,English,British,"(51.50, -0.58)"
00757.wav,11,neutral,107,Bravanese,English,British,"(51.57, -0.07)"
00759.wav,17,excited,118,,,,
00760.wav,0,neutral,18,Spanish,English,Spanish,"(28.15,-15.42)"
00762.wav,80,bored,85,English,Arabic,British,"(51.56,-0.25)"
00763.wav,15,neutral,40,,,,
00764.wav,1000000,bored,33,English,,British,"(51.50, -0.10)"
00765.wav,1000000,bored,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
00767.wav,19,neutral,98,Kannada,English,Indian,"(12.93,77.52)"
00769.wav,16,bored,121,Kannada,English,Indian,"(12.97,77.59)"
00771.wav,40,bored,91,Tamil,English,Indian,"(51.52,-0.04)"
00772.wav,9,excited,119,English,German,German,"(51.49, -0.12)"
00773.wav,6,question,14,Malayalam,English,Indian,"(9.98,76.28)"
00774.wav,13,bored,122,Bengali,English,Bangladeshi,"(23.74,90.38)"
00775.wav,13,neutral,122,Bengali,English,Bangladeshi,"(23.74,90.38)"
00776.wav,9,question,111,English,,British,"(51.40, 0.10)"
00778.wav,19,neutral,111,English,,British,"(51.40, 0.10)"
00780.wav,18,bored,0,German,,German,"(52.52, 13.40)"
00781.wav,50,neutral,18,Spanish,English,Spanish,"(28.15,-15.42)"
00782.wav,1,bored,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
00784.wav,13,excited,117,English,,British,"(51.64, -0.13)"
00786.wav,11,neutral,5,English,German,British,"(51.50, -0.12)"
00789.wav,70,bored,117,English,,British,"(51.64, -0.13)"
00790.wav,50,neutral,12,Italian,English,Italian,"(43.61, 13.53)"
00791.wav,20,bored,21,Chinese,English,Chinese,
00792.wav,8,bored,37,Hindi,English,Indian,"(51.52,-0.04)"
00794.wav,1000000000,excited,125,Vietnamese,English,British,"(51.51,0.00)"
00795.wav,1000000,excited,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
00796.wav,8,bored,69,Hindi,English,Indian,"(28.68,77.34)"
00797.wav,4,excited,54,English,Hindi,Indian,"(13.08, 80.27)"
00798.wav,7,bored,35,Urdu,,Pakistani,"(51.58,-0.34)"
00799.wav,2,neutral,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
00801.wav,90,excited,48,Gujarati,English,Indian,"(19.07, 72.87)"
00804.wav,19,bored,28,Chinese,English,Chinese,"(18.27,109.48)"
00805.wav,8,question,152,,,,
00807.wav,30,excited,4,Urdu,English,Indian,"(51.52, -0.04)"
00808.wav,12,excited,79,Arabic,English,Egyptian,"(30.02,31.50)"
00809.wav,15,bored,131,Polish,English,British,"(50.01, 20.98)"
00810.wav,5,neutral,92,,,,
00811.wav,70,neutral,56,English,Twi,British,"(51.04, 0.17)"
00812.wav,30,bored,131,Polish,English,British,"(50.01, 20.98)"
00813.wav,60,neutral,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
00815.wav,5,excited,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
00817.wav,13,excited,142,Thai,English,Thai,"(13.58,100.75)"
00818.wav,80,neutral,77,Spanish,English,Mexican,"(20.66, -103.39)"
00819.wav,17,neutral,133,English,,British,"(51.54, -0.14)"
00820.wav,3,excited,80,English,,Hong Kong,"(22.26, 114.16)"
00821.wav,60,bored,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
00822.wav,50,neutral,152,,,,
00823.wav,100,bored,56,English,Twi,British,"(51.04, 0.17)"
00824.wav,60,excited,47,Greek,English,Greek,"(40.63, 22.93)"
00825.wav,1000,bored,152,,,,
00826.wav,12,excited,65,Hindi,English,Indian,"(51.54, 0.00)"
00829.wav,1,question,92,,,,
00830.wav,17,neutral,41,,,,
00831.wav,17,bored,107,Bravanese,English,British,"(51.57, -0.07)"
00833.wav,4,neutral,141,Urdu,English,Pakistani,"(24.86, 67.00)"
00834.wav,17,excited,124,Telugu,Hindi,Indian,"(51.51,-0.14)"
00835.wav,100,excited,39,English,Igbo,British,"(51.54,0.19)"
00836.wav,19,neutral,148,Arabic,English,Egyptian,"(51.55, 0.30)"
00837.wav,15,neutral,47,Greek,English,Greek,"(40.63, 22.93)"
00839.wav,11,question,127,Chinese,English,Malaysian,"(2.80, 101.79)"
00840.wav,11,excited,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
00842.wav,12,bored,147,English,Fante,British,"(51.33, -0.01)"
00843.wav,80,neutral,6,Telugu,English,Indian,"(17.36, 78.47)"
00844.wav,4,neutral,4,Urdu,English,Indian,"(51.52, -0.04)"
00845.wav,50,neutral,68,Tamil,English,Indian,"(51.34, 1.64)"
00846.wav,13,neutral,97,Marathi,English,Indian,"(18.64, 73.78)"
00847.wav,16,neutral,105,English,Punjabi,British,"(51.48,0.29)"
00848.wav,16,question,80,English,,Hong Kong,"(22.26, 114.16)"
00849.wav,3,excited,136,Tamil,English,Indian,"(13.08, 80.27)"
00850.wav,18,excited,110,Hindi,,Indian,"(23.02, 72.57)"
00851.wav,6,question,87,Punjabi,English,Indian,"(51.57,0.07)"
00852.wav,14,bored,133,English,,British,"(51.54, -0.14)"
00853.wav,9,excited,87,Punjabi,English,Indian,"(51.57,0.07)"
00855.wav,80,neutral,18,Spanish,English,Spanish,"(28.15,-15.42)"
00857.wav,19,excited,121,Kannada,English,Indian,"(12.97,77.59)"
00858.wav,0,excited,91,Tamil,English,Indian,"(51.52,-0.04)"
00860.wav,10,neutral,139,Chinese,English,Chinese,"(30.35, 118.43)"
00862.wav,13,bored,125,Vietnamese,English,British,"(51.51,0.00)"
00863.wav,60,neutral,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
00864.wav,0,neutral,92,,,,
00865.wav,1000000,bored,130,English,,British,
00866.wav,9,bored,81,Tamil,English,Indian,"(12.98,80.21)"
00869.wav,5,question,21,Chinese,English,Chinese,
00870.wav,18,excited,97,Marathi,English,Indian,"(18.64, 73.78)"
00872.wav,2,question,126,English,Yoruba,Nigerian,"(27.20, 77.49)"
00873.wav,3,excited,141,Urdu,English,Pakistani,"(24.86, 67.00)"
00874.wav,1000000,bored,3,,,,
00875.wav,30,question,5,English,German,British,"(51.50, -0.12)"
00878.wav,1,neutral,110,Hindi,,Indian,"(23.02, 72.57)"
00879.wav,18,neutral,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
00880.wav,40,neutral,27,English,,British,"(51.54,-0.90)"
00881.wav,5,excited,60,Amharic,English,British,"(51.53, -0.06)"
00882.wav,100,neutral,141,Urdu,English,Pakistani,"(24.86, 67.00)"
00884.wav,1000,bored,45,English,Hindi,Indian,"(25.20, 55.27)"
00885.wav,9,bored,114,Sindhi,English,Irish,"(24.86,67.00)"
00886.wav,5,bored,45,English,Hindi,Indian,"(25.20, 55.27)"
00891.wav,10,question,120,Romanian,English,Romanian,"(44.33,23.79)"
00892.wav,1,question,39,English,Igbo,British,"(51.54,0.19)"
00893.wav,18,question,111,English,,British,"(51.40, 0.10)"
00894.wav,14,question,50,Tamil,English,Indian,"(51.52,-0.04)"
00896.wav,1,question,135,Arabic,,Palestinian,"(31.89, 35.20)"
00897.wav,1000000000,neutral,143,Urdu,English,British,"(51.54,0.04)"
00898.wav,10,neutral,60,Amharic,English,British,"(51.53, -0.06)"
00899.wav,14,bored,143,Urdu,English,British,"(51.54,0.04)"
00901.wav,5,bored,101,Bengali,English,Indian,"(51.58,-0.43)"
00902.wav,4,bored,27,English,,British,"(51.54,-0.90)"
00903.wav,4,excited,143,Urdu,English,British,"(51.54,0.04)"
00904.wav,9,excited,150,Polish,English,Polish,"(52.22,21.01)"
00907.wav,70,neutral,52,Chinese,English,Chinese,"(51.52,-0.04)"
00908.wav,13,excited,29,Hindi,English,Indian,"(25.61,85.07)"
00911.wav,50,neutral,131,Polish,English,British,"(50.01, 20.98)"
00912.wav,1000000000,question,71,English,,British,"(51.56, 0.07)"
00913.wav,6,excited,93,Chinese,English,Chinese,"(30.53,104.06)"
00914.wav,5,neutral,150,Polish,English,Polish,"(52.22,21.01)"
00915.wav,6,bored,101,Bengali,English,Indian,"(51.58,-0.43)"
00917.wav,5,bored,80,English,,Hong Kong,"(22.26, 114.16)"
00919.wav,1,excited,60,Amharic,English,British,"(51.53, -0.06)"
00920.wav,18,bored,26,Hindi,English,Indian,"(24.19, 77.03)"
00922.wav,50,neutral,49,Chinese,,Chinese,"(39.93,116.44)"
00923.wav,2,neutral,41,,,,
00924.wav,17,question,141,Urdu,English,Pakistani,"(24.86, 67.00)"
00925.wav,7,bored,15,English,Tamil,Norwegian,"(51.57, 0.09)"
00929.wav,40,excited,137,Urdu,English,Pakistani,"(24.86,67.00)"
00930.wav,100,question,102,Yu,English,Chinese,"(32.05, 118.78)"
00931.wav,4,neutral,139,Chinese,English,Chinese,"(30.35, 118.43)"
00932.wav,11,excited,71,English,,British,"(51.56, 0.07)"
00935.wav,19,excited,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
00936.wav,90,neutral,64,Nepalese,English,British,"51.26, -1.08"
00938.wav,13,bored,134,Urdu,English,Pakistani,"(33.68, 73.04)"
00939.wav,13,bored,52,Chinese,English,Chinese,"(51.52,-0.04)"
00941.wav,11,excited,135,Arabic,,Palestinian,"(31.89, 35.20)"
00943.wav,70,neutral,124,Telugu,Hindi,Indian,"(51.51,-0.14)"
00944.wav,19,question,90,English,Igbo,Nigerian,"(6.4,3.4)"
00948.wav,40,question,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
00949.wav,8,question,4,Urdu,English,Indian,"(51.52, -0.04)"
00950.wav,2,bored,152,,,,
00952.wav,14,neutral,37,Hindi,English,Indian,"(51.52,-0.04)"
00953.wav,11,question,121,Kannada,English,Indian,"(12.97,77.59)"
00954.wav,40,neutral,63,,,,
00955.wav,17,excited,71,English,,British,"(51.56, 0.07)"
00957.wav,1,excited,145,Chinese,English,Chinese,"(51.52,-0.04)"
00958.wav,1000,bored,101,Bengali,English,Indian,"(51.58,-0.43)"
00959.wav,16,question,52,Chinese,English,Chinese,"(51.52,-0.04)"
00960.wav,11,bored,71,English,,British,"(51.56, 0.07)"
00961.wav,3,question,41,,,,
00962.wav,15,excited,80,English,,Hong Kong,"(22.26, 114.16)"
00963.wav,0,bored,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
00965.wav,60,question,140,Malayalam,English,Indian,"(19.07,72.99)"
00966.wav,7,excited,28,Chinese,English,Chinese,"(18.27,109.48)"
00968.wav,2,bored,134,Urdu,English,Pakistani,"(33.68, 73.04)"
00969.wav,7,neutral,95,Chinese,English,Chinese,"(39.4, 115.7)"
00970.wav,80,neutral,5,English,German,British,"(51.50, -0.12)"
00971.wav,7,neutral,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
00973.wav,10,bored,44,English,,Syrian,"(51.44, -0.21)"
00976.wav,1000,bored,75,,,,
00979.wav,6,excited,56,English,Twi,British,"(51.04, 0.17)"
00980.wav,50,bored,53,English,,British,"(51.52, -0.09)"
00981.wav,1000000,question,2,Hindi,English,Indian,"(26.82, 75.62)"
00983.wav,1000000,neutral,85,English,Arabic,British,"(51.56,-0.25)"
00984.wav,9,question,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
00985.wav,8,excited,135,Arabic,,Palestinian,"(31.89, 35.20)"
00986.wav,1000,excited,117,English,,British,"(51.64, -0.13)"
00987.wav,9,neutral,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
00989.wav,11,neutral,135,Arabic,,Palestinian,"(31.89, 35.20)"
00990.wav,1000000,question,142,Thai,English,Thai,"(13.58,100.75)"
00992.wav,8,excited,8,Chinese,English,Chinese,"(28.71, 115.90)"
00993.wav,1,neutral,136,Tamil,English,Indian,"(13.08, 80.27)"
00994.wav,0,excited,109,English,Hindi,Indian,"(28.62,77.20)"
00995.wav,15,neutral,147,English,Fante,British,"(51.33, -0.01)"
00996.wav,60,neutral,117,English,,British,"(51.64, -0.13)"
00997.wav,30,bored,10,Chinese,English,Chinese,"(51.52,-0.04)"
00998.wav,11,neutral,46,Chinese,,Chinese,"(43.88, 125.35)"
00999.wav,50,question,77,Spanish,English,Mexican,"(20.66, -103.39)"
01000.wav,40,question,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
01001.wav,15,question,34,Chinese,English,Chinese,"(30.45,121.57)"
01002.wav,1000,question,93,Chinese,English,Chinese,"(30.53,104.06)"
01003.wav,14,neutral,134,Urdu,English,Pakistani,"(33.68, 73.04)"
01006.wav,40,neutral,54,English,Hindi,Indian,"(13.08, 80.27)"
01008.wav,1,bored,145,Chinese,English,Chinese,"(51.52,-0.04)"
01009.wav,0,question,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
01010.wav,7,question,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
01012.wav,5,bored,109,English,Hindi,Indian,"(28.62,77.20)"
01013.wav,1,neutral,150,Polish,English,Polish,"(52.22,21.01)"
01014.wav,1000000000,excited,99,,,,
01015.wav,0,excited,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
01017.wav,30,question,68,Tamil,English,Indian,"(51.34, 1.64)"
01018.wav,12,question,81,Tamil,English,Indian,"(12.98,80.21)"
01019.wav,1000000000,question,40,,,,
01021.wav,17,question,148,Arabic,English,Egyptian,"(51.55, 0.30)"
01022.wav,13,excited,47,Greek,English,Greek,"(40.63, 22.93)"
01023.wav,10,neutral,64,Nepalese,English,British,"51.26, -1.08"
01024.wav,40,question,65,Hindi,English,Indian,"(51.54, 0.00)"
01026.wav,19,question,114,Sindhi,English,Irish,"(24.86,67.00)"
01027.wav,16,bored,19,,,,
01028.wav,13,bored,121,Kannada,English,Indian,"(12.97,77.59)"
01029.wav,6,excited,101,Bengali,English,Indian,"(51.58,-0.43)"
01031.wav,8,neutral,40,,,,
01036.wav,9,neutral,111,English,,British,"(51.40, 0.10)"
01037.wav,9,neutral,2,Hindi,English,Indian,"(26.82, 75.62)"
01038.wav,1000,bored,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
01039.wav,13,excited,111,English,,British,"(51.40, 0.10)"
01041.wav,8,neutral,55,Persian,English,Iranian,"(51.52,-0.04)"
01042.wav,8,question,85,English,Arabic,British,"(51.56,-0.25)"
01046.wav,40,excited,109,English,Hindi,Indian,"(28.62,77.20)"
01047.wav,9,neutral,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
01048.wav,50,question,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
01049.wav,11,question,69,Hindi,English,Indian,"(28.68,77.34)"
01050.wav,15,excited,30,English,Malayalam,Indian,"(25.19, 55.29)"
01051.wav,1000000000,excited,64,Nepalese,English,British,"51.26, -1.08"
01053.wav,3,question,47,Greek,English,Greek,"(40.63, 22.93)"
01054.wav,3,question,26,Hindi,English,Indian,"(24.19, 77.03)"
01055.wav,2,question,30,English,Malayalam,Indian,"(25.19, 55.29)"
01056.wav,40,bored,127,Chinese,English,Malaysian,"(2.80, 101.79)"
01057.wav,1000000,excited,131,Polish,English,British,"(50.01, 20.98)"
01058.wav,6,bored,62,English,Yoruba,British,"(51.52, -0.04)"
01059.wav,19,neutral,121,Kannada,English,Indian,"(12.97,77.59)"
01060.wav,4,bored,4,Urdu,English,Indian,"(51.52, -0.04)"
01061.wav,70,bored,26,Hindi,English,Indian,"(24.19, 77.03)"
01062.wav,3,neutral,69,Hindi,English,Indian,"(28.68,77.34)"
01063.wav,1000,excited,78,Malayalam,English,Indian,"(51.52, -0.04)"
01065.wav,60,neutral,140,Malayalam,English,Indian,"(19.07,72.99)"
01066.wav,19,neutral,72,English,,British,"(51.255, -0.31)"
01067.wav,1000000,excited,1,Chinese,,Chinese,"(51.52,-0.04)"
01068.wav,100,question,109,English,Hindi,Indian,"(28.62,77.20)"
01070.wav,13,bored,76,Arabic,English,British,"(51.50, -0.58)"
01071.wav,2,neutral,63,,,,
01072.wav,80,bored,64,Nepalese,English,British,"51.26, -1.08"
01073.wav,12,question,8,Chinese,English,Chinese,"(28.71, 115.90)"
01074.wav,9,bored,18,Spanish,English,Spanish,"(28.15,-15.42)"
01075.wav,0,excited,67,English,,British,"(50.72, -3.54)"
01076.wav,1,neutral,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
01078.wav,60,bored,50,Tamil,English,Indian,"(51.52,-0.04)"
