file,sentiment,emotion
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_10.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_11.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_12.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_13.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_14.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_15.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_16.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_17.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_18.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_19.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_20.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0YdYFtVdlWE_21.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0bsTzavb-AE_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0bsTzavb-AE_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0bsTzavb-AE_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0bsTzavb-AE_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0cBmQ_ItVUc_0.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0cBmQ_ItVUc_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0cBmQ_ItVUc_2.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0cBmQ_ItVUc_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0cBmQ_ItVUc_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0cBmQ_ItVUc_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0cBmQ_ItVUc_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0cBmQ_ItVUc_7.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0cBmQ_ItVUc_8.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0cBmQ_ItVUc_9.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0cBmQ_ItVUc_10.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0hCOCt6fWas_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0hCOCt6fWas_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0hCOCt6fWas_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0hCOCt6fWas_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0hCOCt6fWas_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0hCOCt6fWas_5.wav,positive,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0hCihQ5Kep0_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0hCihQ5Kep0_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0hCihQ5Kep0_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0jtdrsmVzYQ_0.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0jtdrsmVzYQ_1.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0mXv97u2OCM_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0mXv97u2OCM_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0nJrksJ7azM_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0nJrksJ7azM_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0nJrksJ7azM_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0nJrksJ7azM_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0nJrksJ7azM_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0nJrksJ7azM_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0p9XKC_J3hU_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0r8KVXUCV6c_0.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0r8KVXUCV6c_1.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0r8KVXUCV6c_2.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0r8KVXUCV6c_3.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0rE8jEvQW_I_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0rE8jEvQW_I_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0rE8jEvQW_I_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0rE8jEvQW_I_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0rE8jEvQW_I_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0rE8jEvQW_I_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0rE8jEvQW_I_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0rE8jEvQW_I_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0rE8jEvQW_I_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0tkWa2skSmA_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0tkWa2skSmA_1.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0vXaXWx7Rvo_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0vXaXWx7Rvo_1.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0vXaXWx7Rvo_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0vXaXWx7Rvo_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0vXaXWx7Rvo_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0vXaXWx7Rvo_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0zl_GDVzykw_0.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/0zl_GDVzykw_1.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/100499_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/100499_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/100499_2.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/100499_3.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/100499_4.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/100499_5.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/100499_6.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_2.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_3.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_4.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_7.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_8.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_9.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_10.wav,positive,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_11.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_12.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_13.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_14.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_15.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_16.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_17.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_18.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_19.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/101851_20.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102168_0.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102168_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102168_2.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102168_3.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102168_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_0.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_1.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_2.wav,negative,sur
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_3.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_4.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_5.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_6.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_7.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_8.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_9.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_10.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_11.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_12.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/102184_13.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/10223_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/10223_1.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/10223_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/10223_3.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/10223_4.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/10223_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/10223_6.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/10223_7.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/10223_8.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/10223_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_2.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_4.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_5.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_6.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_8.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_9.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_10.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_11.wav,positive,sur
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_12.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_13.wav,negative,sur
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106077_14.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_1.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_2.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_3.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_4.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_5.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_6.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_7.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_8.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_9.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_10.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_11.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_12.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_13.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_14.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_15.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_16.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106514_17.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_1.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_2.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_3.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_4.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_5.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_6.wav,negative,sur
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_7.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_9.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_10.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_11.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/106941_12.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_0.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_1.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_2.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_3.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_4.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_5.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_6.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_8.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_9.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_10.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_11.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_12.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_13.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/107551_14.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_2.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_3.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_4.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_5.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_9.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_10.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_11.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_12.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_13.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_14.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_15.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_16.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_17.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/108793_18.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110203_0.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110203_1.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110203_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110203_3.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110203_4.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110203_5.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110203_6.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110203_7.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110203_8.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110203_9.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110754_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110754_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110754_2.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110754_3.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110754_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110754_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110754_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110754_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110754_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110754_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110754_10.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110754_11.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110766_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110766_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110766_2.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110766_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110766_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110766_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110766_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110766_7.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110766_8.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110766_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110788_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110788_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110788_2.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110788_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110788_4.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110788_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/110788_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_2.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_3.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_5.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_6.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_8.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_9.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_10.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_11.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_12.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112148_13.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_2.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_4.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_5.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_6.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_7.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_8.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_9.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_10.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_11.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_12.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112169_13.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112223_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112223_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112223_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112223_3.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112223_4.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112223_5.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112223_6.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112223_7.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112223_8.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112223_9.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112223_10.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112223_11.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112604_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112604_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112604_2.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112604_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112604_4.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112631_0.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112631_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112631_2.wav,positive,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112631_3.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112631_4.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112631_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112631_6.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112631_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112631_8.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/112631_9.wav,positive,hap
