file,Sr No.,Utterance,speaker,emotion,sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,split,gender
dia20_utt2.wav,205,"Yay!! Oh so, you’re not, you’re not mad at us anymore?",Phoebe,joy,positive,20,2,7,7,"00:11:01,535","00:11:06,164",train,female
dia20_utt3.wav,206,No!,Joey,joy,positive,20,3,7,7,"0:11:02,703","0:11:03,538",train,male
dia20_utt4.wav,207,No!,Joey,joy,positive,20,4,7,7,"0:11:03,538","0:11:04,760",train,male
dia20_utt5.wav,208,No!,Joey,joy,positive,20,5,7,7,"0:11:04,760","0:11:05,303",train,male
dia20_utt6.wav,209,You guys were totally right!,Joey,joy,positive,20,6,7,7,"0:11:05,303","0:11:06,298",train,male
dia20_utt7.wav,210,This is so much better than the first time we went out.,Joey,joy,positive,20,7,7,7,"00:11:06,374","00:11:08,625",train,male
dia20_utt8.wav,211,Y’know?,Joey,neutral,neutral,20,8,7,7,"00:11:08,625","00:11:08,834",train,male
dia20_utt9.wav,212,"That was so awkward, we were really nervous.",Joey,neutral,neutral,20,9,7,7,"00:11:08,834","00:11:11,378",train,male
dia20_utt10.wav,213,Didn’t you sleep together?,Phoebe,neutral,neutral,20,10,7,7,"0:11:11,629","0:11:12,811",train,female
dia20_utt11.wav,214,"Yeah, that really calms me down.",Joey,neutral,neutral,20,11,7,7,"0:11:12,811","0:11:14,723",train,male
dia20_utt12.wav,215,And!,Joey,joy,positive,20,12,7,7,"0:11:16,801","0:11:18,595",train,male
dia20_utt13.wav,216,We have so much in common!,Joey,joy,positive,20,13,7,7,"0:11:18,595","0:11:18,734",train,male
dia20_utt14.wav,217,"She loves sandwiches, sports, although she is a Met fan, not much of an issue now but if we were ever to have kids, well that’s a",Joey,joy,positive,20,14,7,7,"00:11:18,928","00:11:31,356",train,male
dia20_utt15.wav,218,"Oh my God! Listen to you talkin’ about having kids. Oh my Joey.  Oh, please don’t get married before I do.",Rachel,surprise,positive,20,15,7,7,"00:11:27,228","00:11:37,862",train,female
dia20_utt16.wav,219,Okay.,Joey,neutral,neutral,20,16,7,7,"00:11:41,742","00:11:43,493",train,male
dia21_utt0.wav,220,How does she do that?,Monica,surprise,negative,21,0,1,4,"00:01:49,275","00:01:51,485",train,female
dia21_utt1.wav,221,I cannot sleep in a public place.,Ross,neutral,neutral,21,1,1,4,"00:01:51,653","00:01:54,822",train,male
dia21_utt2.wav,222,Would you look at her? She is so peaceful.,Monica,joy,positive,21,2,1,4,"00:01:54,989","00:02:00,994",train,female
dia21_utt3.wav,223,Oh! What what what! ...Hi.,Phoebe,surprise,positive,21,3,1,4,"00:02:01,162","00:02:03,622",train,female
dia21_utt4.wav,224,"It's okay, y'know, you just nodded off again.",Ross,neutral,neutral,21,4,1,4,"00:02:03,790","00:02:05,958",train,male
dia21_utt5.wav,225,What's going on with you?,Monica,surprise,positive,21,5,1,4,"00:02:06,126","00:02:08,127",train,female
dia21_utt6.wav,226,I got no sleep last night!,Phoebe,anger,negative,21,6,1,4,"0:02:08,294","0:02:09,587",train,female
dia21_utt7.wav,227,Why?,Ross,neutral,neutral,21,7,1,4,"0:02:09,587","0:02:09,991",train,male
dia21_utt8.wav,228,"My grandmother has this new boyfriend, and they're both kind of insecure in bed.",Phoebe,disgust,negative,21,8,1,4,"00:02:10,088","00:02:17,177",train,female
dia21_utt9.wav,229,"Oh, and deaf.",Phoebe,neutral,neutral,21,9,1,4,"00:02:17,345","00:02:18,887",train,female
dia21_utt10.wav,230,"So they're constantly, like, having to reassure each other that they're having a good time.",Phoebe,neutral,neutral,21,10,1,4,"00:02:20,682","00:02:24,726",train,female
dia21_utt11.wav,231,You have no idea how loud they are!,Phoebe,disgust,negative,21,11,1,4,"00:02:24,894","00:02:26,937",train,female
dia21_utt12.wav,232,"Well, if you want, you can stay with Rachel and me tonight.",Monica,neutral,neutral,21,12,1,4,"0:02:29,023","0:02:30,900",train,female
dia21_utt13.wav,233,Thanks.,Phoebe,joy,positive,21,13,1,4,"0:02:30,900","0:02:32,175",train,female
dia22_utt0.wav,234,Ew! What is that? Something exploded!,Joey,disgust,negative,22,0,1,23,"00:09:00,248","00:09:03,667",train,male
dia22_utt1.wav,235,"It's just her water breaking. Calm down, will you?",Nurse,neutral,neutral,22,1,1,23,"00:09:03,834","00:09:06,169",train,
dia22_utt2.wav,236,"Water breaking, what do you mean? What's that, water breaking?",Joey,surprise,negative,22,2,1,23,"00:09:06,337","00:09:09,714",train,male
dia22_utt3.wav,237,"Breathe, breathe, breathe.",Nurse,neutral,neutral,22,3,1,23,"00:09:09,882","00:09:13,510",train,
dia23_utt0.wav,238,"Are you insane? I mean Joey, is going to kill you, he’s actually going to kill you dead.",Monica,surprise,negative,23,0,3,11,"00:10:13,321","00:10:19,909",train,female
dia23_utt1.wav,239,Okay! You don’t think I thought of that?,Chandler,anger,negative,23,1,3,11,"00:10:17,825","00:10:19,909",train,male
dia23_utt2.wav,240,How can you not know which one?,Phoebe,surprise,negative,23,2,3,11,"0:10:20,870","0:10:22,422",train,female
dia23_utt3.wav,241,I mean that’s unbelievable.,Rachel,joy,positive,23,3,3,11,"0:10:22,422","0:10:23,751",train,female
dia23_utt4.wav,242,"I mean, was it Gina?",Monica,neutral,neutral,23,4,3,11,"0:10:23,873","0:10:24,873",train,female
dia23_utt5.wav,243,Which one is Gina?,Ross,neutral,neutral,23,5,3,11,"0:10:24,873","0:10:25,937",train,male
dia23_utt6.wav,244,"Dark, big hair, with the airplane earrings.",Rachel,neutral,neutral,23,6,3,11,"00:10:26,042","00:10:28,209",train,female
dia23_utt7.wav,245,"No, no, no, that’s Dina.",Monica,neutral,neutral,23,7,3,11,"00:10:28,377","00:10:30,420",train,female
dia23_utt8.wav,246,"You see you can’t tell which one is which either, dwha!!",Chandler,surprise,negative,23,8,3,11,"00:10:30,588","00:10:44,809",train,male
dia24_utt0.wav,247,"I don’t know, you thought ‘See you Saturday’ was funny.",Rachel,neutral,neutral,24,0,3,14,"00:10:40,389","00:10:44,059",train,female
dia24_utt1.wav,248,"Look honey, Mark is in fashion okay, I like having a friend that I can share this stuff with.",Rachel,neutral,neutral,24,1,3,14,"00:10:44,727","00:10:49,397",train,female
dia24_utt2.wav,249,You guys would never want to go to a lecture with me.,Rachel,neutral,neutral,24,2,3,14,"00:10:49,565","00:10:51,483",train,female
dia24_utt3.wav,250,Pa-haa!! I would love to go with you.,Ross,joy,positive,24,3,3,14,"00:10:54,987","00:10:56,571",train,male
dia24_utt4.wav,251,Really!?,Rachel,surprise,positive,24,4,3,14,"00:10:56,739","00:10:57,864",train,female
dia24_utt5.wav,252,"Yeah, hey I-I have clothes, I even pick them out.",Ross,neutral,neutral,24,5,3,14,"00:10:58,032","00:11:01,660",train,male
dia24_utt6.wav,253,"I mean for, for all you know I could be a fashion..... monger.",Ross,neutral,neutral,24,6,3,14,"00:11:01,827","00:11:05,121",train,male
dia24_utt7.wav,254,"Okay. Honey, I would love for you to go with me.  What?",Rachel,joy,positive,24,7,3,14,"00:11:11,379","00:11:15,256",train,female
dia24_utt8.wav,255,"What should I wear, now I’m all nervous.",Ross,fear,negative,24,8,3,14,"00:11:15,549","00:11:19,969",train,male
dia25_utt0.wav,256,": I know, we did it!! Hey, that was incredible, huh?!",Mr. Treeger,joy,positive,25,0,4,4,"00:20:36,693","00:20:40,321",train,male
dia25_utt1.wav,257,"I know, it was amazing! I mean, we totally nailed it, it was beautiful.",Joey,joy,positive,25,1,4,4,"00:20:40,572","00:20:44,075",train,male
dia25_utt2.wav,258,": Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball.",Mr. Treeger,joy,positive,25,2,4,4,"00:20:44,284","00:20:51,916",train,male
dia25_utt3.wav,259,"Oh well, okay, good luck.",Joey,joy,positive,25,3,4,4,"00:20:52,459","00:20:56,462",train,male
dia25_utt4.wav,260,: Yeah.,Mr. Treeger,neutral,neutral,25,4,4,4,"00:20:54,962","00:20:56,462",train,male
dia25_utt5.wav,261,Unless you wanna practice the Foxtrot again? Or-or the Tango?,Joey,neutral,neutral,25,5,4,4,"00:20:56,713","00:21:00,716",train,male
dia25_utt6.wav,262,": Ahh, thanks but no. You see I-I think I’m ready to dance with girls.",Mr. Treeger,neutral,neutral,25,6,4,4,"00:21:01,093","00:21:09,350",train,male
dia25_utt7.wav,263,Okay.,Joey,neutral,neutral,25,7,4,4,"0:21:08,100","0:21:08,742",train,male
dia25_utt8.wav,264,: Yeah.,Mr. Treeger,neutral,neutral,25,8,4,4,"0:21:08,742","0:21:09,402",train,male
dia25_utt9.wav,265,Go get ‘em Treeger.,Joey,neutral,neutral,25,9,4,4,"00:21:09,601","00:21:11,852",train,male
dia25_utt10.wav,266,": Right.  Hey, ahh, you wanna come? Marge has a girlfriend.",Mr. Treeger,neutral,neutral,25,10,4,4,"00:21:16,275","00:21:19,860",train,male
dia25_utt11.wav,267,Really?,Joey,surprise,positive,25,11,4,4,"00:21:21,029","00:21:22,113",train,male
dia25_utt12.wav,268,": Yeah, you could dance real good with her, she’s the same size as me.",Mr. Treeger,neutral,neutral,25,12,4,4,"00:21:22,364","00:21:24,991",train,male
dia25_utt13.wav,269,"No, I’m good.",Joey,neutral,neutral,25,13,4,4,"00:21:25,367","00:21:26,867",train,male
dia26_utt0.wav,270,"Oh God, this is so nerve wracking! How-how do you do this?",Ross,surprise,negative,26,0,5,18,"00:09:41,414","00:09:44,958",train,male
dia26_utt1.wav,271,"Well, unfortunately, I don't get many callbacks so",Joey,neutral,neutral,26,1,5,18,"00:09:45,126","00:09:48,128",train,male
dia26_utt2.wav,272,Is it a good sign that they asked us to hang around after the audition?,Carol,surprise,positive,26,2,5,18,"00:09:49,046","00:09:51,715",train,female
dia26_utt3.wav,273,Who knows?,Joey,neutral,neutral,26,3,5,18,"00:09:51,882","00:09:53,508",train,male
dia26_utt4.wav,274,"Okay uh, we have narrowed it down to Raymond, Ben, Kyle, and Joey. The rest of you, thank you very much.",The Casting Director,neutral,neutral,26,4,5,18,"00:09:55,219","00:10:02,976",train,
dia26_utt5.wav,275,Yes!! I knew it!!  Bye-bye! So long! Later!,Ross,joy,positive,26,5,5,18,"00:10:03,144","00:10:13,403",train,male
dia26_utt6.wav,276,Oh this is great! I might actually get to play Ben's dad!,Joey,joy,positive,26,6,5,18,"00:10:15,281","00:10:17,824",train,male
dia26_utt7.wav,277,Yeah!,Ross,joy,positive,26,7,5,18,"00:10:17,824","00:10:18,743",train,male
dia26_utt8.wav,278,"Actually, that can't happen.",The Casting Director,neutral,neutral,26,8,5,18,"00:10:18,743","00:10:20,243",train,
dia26_utt9.wav,279,"Yeah because you all have such different looks, we're putting you with Raymond and Kyle with Ben.",The Casting Director,neutral,neutral,26,9,5,18,"00:10:20,411","00:10:25,665",train,
dia26_utt10.wav,280,So it'll be either you two  or you two.,The Casting Director,neutral,neutral,26,10,5,18,"00:10:25,833","00:10:28,585",train,
dia26_utt11.wav,281,"Man, this is gonna be kinda weird.",Joey,sadness,negative,26,11,5,18,"00:10:29,920","00:10:35,508",train,male
dia26_utt12.wav,282,"Yeah, it is.",Ross,neutral,neutral,26,12,5,18,"00:10:32,757","00:10:35,508",train,male
dia26_utt13.wav,283,"No, we-we're gonna be like best friends, that's why it's gonna be weird.",Ross,neutral,neutral,26,13,5,18,"00:10:40,514","00:10:44,142",train,male
dia28_utt0.wav,286,Please!,Ross,anger,negative,28,0,4,15,"0:19:16,989","0:19:19,201",train,male
dia28_utt1.wav,287,Are you kidding?,Ross,anger,negative,28,1,4,15,"0:19:19,201","0:19:19,673",train,male
dia28_utt2.wav,288,"I-I hurt three huge men, I gave a guy a bloody nose—I mean I-I’m not proud of it but, I really am.",Ross,anger,negative,28,2,4,15,"0:19:19,673","0:19:19,821",train,male
dia28_utt3.wav,289,"And it’s all because of you, wonderful, amazing you.",Ross,joy,positive,28,3,4,15,"00:19:27,916","00:19:29,917",train,male
dia28_utt4.wav,290,I think you’ve got concussion.,Emily,fear,negative,28,4,4,15,"00:19:30,085","00:19:34,839",train,female
dia28_utt5.wav,291,"No, no, I’m serious. Thank you.",Ross,joy,positive,28,5,4,15,"00:19:35,007","00:19:37,592",train,male
dia28_utt6.wav,292,You’re welcome.  I’m sorry. Did I hurt you?,Emily,fear,negative,28,6,4,15,"00:19:38,802","00:19:46,142",train,female
dia28_utt7.wav,293,"It’s worth the pain.  Y’know what, you know what? It’s not.",Ross,sadness,negative,28,7,4,15,"00:19:47,728","00:19:50,021",train,male
dia29_utt0.wav,294,Wow! That Mike thing was interesting! I don't know what's gonna happen with Phoebe and David.,Monica,surprise,positive,29,0,9,23,"00:08:23,586","00:08:31,426",train,female
dia29_utt1.wav,295,"I do! Want a hint? huh? ""I do""  ""I do"".",Chandler,joy,positive,29,1,9,23,"00:08:26,839","00:08:31,426",train,male
dia29_utt2.wav,296,"Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.",Monica,neutral,neutral,29,2,9,23,"00:08:40,228","00:08:43,188",train,female
dia29_utt3.wav,297,David is going to propose to Phoebe.,Chandler,joy,positive,29,3,9,23,"0:08:44,083","0:08:45,668",train,male
dia29_utt4.wav,298,What?  Why?,Monica,surprise,negative,29,4,9,23,"0:08:45,668","0:08:48,470",train,female
dia29_utt6.wav,300,"Chandler, we have talked about this.",Monica,anger,negative,29,6,9,23,"00:08:54,575","00:08:56,952",train,female
dia29_utt7.wav,301,You are not supposed to give people advice!,Monica,anger,negative,29,7,9,23,"00:08:57,119","00:08:59,871",train,female
dia29_utt8.wav,302,Now couldn't you just have made some sort of inappropriate joke?,Monica,anger,negative,29,8,9,23,"00:09:01,541","00:09:04,209",train,female
dia29_utt9.wav,303,I,Chandler,neutral,neutral,29,9,9,23,"00:09:04,377","00:09:06,503",train,male
dia29_utt10.wav,304,They've only been going out for a few weeks and Phoebe is completely hung up on Mike!,Monica,anger,negative,29,10,9,23,"00:09:09,924","00:09:16,555",train,female
dia29_utt11.wav,305,"She'll say ""No"", David's heart will be broken, it will be too hard for them to recover from and then Phoebe will end up alone",Monica,anger,negative,29,11,9,23,"00:09:16,722","00:09:26,356",train,female
dia29_utt12.wav,306,"Man, that's some",Chandler,surprise,positive,29,12,9,23,"00:09:24,146","00:09:26,356",train,male
dia29_utt13.wav,307,"Oh, that's not what you want...",Ross,neutral,neutral,29,13,9,23,"00:30:29,953","00:30:38,126",train,male
dia30_utt0.wav,308,"This is my father, Paul Stevens. Dad, this is Ross Geller.",Elizabeth,neutral,neutral,30,0,6,21,"00:04:19,342","00:04:23,262",train,female
dia30_utt1.wav,309,It-it’s great to meet you Paul.,Ross,joy,positive,30,1,6,21,"00:04:23,429","00:04:25,847",train,male
dia30_utt2.wav,310,I usually prefer Elizabeth’s boyfriends to address me as Mr. Stevens.,Paul,neutral,neutral,30,2,6,21,"00:04:26,015","00:04:29,476",train,male
dia30_utt3.wav,311,"Of course, of course, Mr. Stevens.",Ross,neutral,neutral,30,3,6,21,"00:04:30,812","00:04:33,021",train,male
dia30_utt4.wav,312,"So Ross, what your problem?",Paul,anger,negative,30,4,6,21,"00:04:33,189","00:04:37,901",train,male
dia30_utt5.wav,313,Eh-wh—Excuse me?,Ross,surprise,positive,30,5,6,21,"00:04:39,862","00:04:41,113",train,male
dia30_utt6.wav,314,Why can’t you get a girlfriend your own age?,Paul,anger,negative,30,6,6,21,"00:04:41,281","00:04:43,282",train,male
dia30_utt7.wav,315,That’s funny. Umm….  It’s not funny.,Ross,fear,negative,30,7,6,21,"00:04:43,992","00:04:52,374",train,male
dia30_utt8.wav,316,I,Paul,neutral,neutral,30,8,6,21,"00:04:49,706","00:04:52,374",train,male
dia30_utt9.wav,317,Okay.,Ross,neutral,neutral,30,9,6,21,"0:04:52,542","0:04:52,844",train,male
dia30_utt10.wav,318,"I can, I can see that.",Ross,neutral,neutral,30,10,6,21,"0:04:52,844","0:04:55,338",train,male
dia30_utt11.wav,319,"Umm, but I think if you give me umm, one chance I can, I can change your mind.",Ross,fear,negative,30,11,6,21,"00:04:55,461","00:05:00,799",train,male
dia30_utt12.wav,320,Okay.,Paul,neutral,neutral,30,12,6,21,"0:05:00,967","0:05:01,779",train,male
dia30_utt13.wav,321,What?,Ross,neutral,neutral,30,13,6,21,"0:05:01,779","0:05:03,485",train,male
dia30_utt14.wav,322,Okay. I’ll give you one chance to change my mind.  You got one minute.,Paul,anger,negative,30,14,6,21,"00:05:03,594","00:05:09,057",train,male
dia30_utt15.wav,323,Daddy!,Elizabeth,surprise,negative,30,15,6,21,"00:05:10,101","00:05:11,977",train,female
dia31_utt0.wav,324,"Oh well, it’s not on TV yet.",Joey,neutral,neutral,31,0,6,22,"00:04:32,563","00:04:35,774",train,male
dia31_utt1.wav,325,"Well, then it’s not on the wall yet.",The Dry Cleaner,neutral,neutral,31,1,6,22,"00:04:35,942","00:04:38,110",train,male
dia31_utt2.wav,326,"Okay, fine, I will bring you a tape, huh?",Joey,neutral,neutral,31,2,6,22,"00:04:39,779","00:04:43,865",train,male
dia31_utt3.wav,327,"So umm, now do you have any of Matt Lauer’s clothes here? Maybe? Just ones that haven’t been cleaned yet?",Phoebe,neutral,neutral,31,3,6,22,"00:04:44,534","00:04:50,372",train,female
dia32_utt0.wav,329,Ooooohh!,Joey and Chandler,surprise,negative,32,0,1,12,"00:10:59,992","00:11:01,034",train,male
dia32_utt1.wav,330,"Oh yeah, I'm sure.  And all of a sudden his hands weren't the problem anymore.",Phoebe,neutral,neutral,32,1,1,12,"00:11:01,202","00:11:14,005",train,female
dia32_utt2.wav,331,Was it...?,Monica,surprise,negative,32,2,1,12,"00:11:18,386","00:11:19,487",train,female
dia32_utt3.wav,332,"Oh, boy scouts could have camped under there.",Phoebe,neutral,neutral,32,3,1,12,"00:11:19,595","00:11:22,097",train,female
dia32_utt4.wav,333,"""Ooo,"" what?",Rachel,surprise,positive,32,4,1,12,"0:11:24,225","0:11:26,687",train,female
dia32_utt5.wav,334,Uma Thurman.,Phoebe,neutral,neutral,32,5,1,12,"0:11:26,687","0:11:26,829",train,female
dia32_utt6.wav,335,Oh!,Monica,surprise,positive,32,6,1,12,"0:11:26,936","0:11:28,021",train,female
dia32_utt7.wav,336,The actress!,Ross,surprise,positive,32,7,1,12,"0:11:28,021","0:11:28,166",train,male
dia32_utt8.wav,337,Thanks Rach.,Ross,neutral,neutral,32,8,1,12,"00:11:31,023","00:11:32,732",train,male
dia32_utt9.wav,338,So what are you gonna do?,Chandler,surprise,negative,32,9,1,12,"0:11:34,652","0:11:35,824",train,male
dia32_utt10.wav,339,You have to tell her!,Ross,joy,positive,32,10,1,12,"0:11:35,824","0:11:36,658",train,male
dia32_utt11.wav,340,You have to tell her!,Ross,joy,positive,32,11,1,12,"00:11:36,779","00:11:39,531",train,male
dia32_utt12.wav,341,"It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!",Ross,anger,negative,32,12,1,12,"00:11:36,779","00:11:43,076",train,male
dia32_utt13.wav,342,Guys?,Ross,anger,negative,32,13,1,12,"0:11:39,699","0:11:40,033",train,male
dia32_utt14.wav,343,Guys?,Ross,anger,negative,32,14,1,12,"0:11:40,033","0:11:43,147",train,male
dia32_utt15.wav,344,"Oh, yeah, you have to tell her.",Chandler,neutral,neutral,32,15,1,12,"00:11:43,244","00:11:45,120",train,male
dia32_utt16.wav,345,Feminist issue. That's where I went!,Joey,neutral,neutral,32,16,1,12,"00:11:45,287","00:11:46,788",train,male
dia32_utt17.wav,346,She is gonna hate me.,Phoebe,fear,negative,32,17,1,12,"00:11:48,833","00:11:50,083",train,female
dia32_utt18.wav,347,"Yeah, well...",Ross,neutral,neutral,32,18,1,12,"00:11:50,251","00:11:51,251",train,male
dia33_utt0.wav,328,Will you marry me?,Chandler,fear,negative,33,0,6,24,"00:03:44,724","00:03:49,102",train,male
dia33_utt1.wav,329,It’s the big night! We wanted to wish you good luck!,Joey,joy,positive,33,1,6,24,"00:04:01,741","00:04:03,951",train,male
dia33_utt2.wav,330,"Yeah, yeah you have the ring?",Ross,neutral,neutral,33,2,6,24,"00:04:04,118","00:04:06,286",train,male
dia33_utt3.wav,331,"Yeah, right here in my pocket.  Pheebs?",Chandler,neutral,neutral,33,3,6,24,"00:04:04,118","00:04:13,085",train,male
